"","molSIDs","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol"
"72","89853991",3.75,243.10479952,0,0,3.33,0,19,0,22,0,32,21,18,3.936,15.492096,80.0339,0,4,4,1,1,0,0,0,4,0,0,0,0.10703202919636,108,620,35,40.2090308105961,2.11626477950506,2.59323569466191,0,2.59323569466191,5.4594316186373,214.126979064167,26.02,0.8,NA,0.444444444444444,0,0,0,0,15.1212415271625,25.9599437753482,0,10.0766823800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7190082644628,5.080078125,2.08601177003169,0,883.01,0.947368421052632,293,12.8196264773794,9.34333659290053,8.43860322252058,7.7382026151883,7.00811781465785,6.22535998836426,4.37646885513441,3.3460542349695,10.4282032302755,6.43140954468665,4.89319720171393,3.79877091280906,2.88893299268132,2.14756326409227,1.26290492125172,0.815499867501888,3.17517584674935,5.7771846457404,9.10829270308386,1.30887628281571,1.99275256563141,2.6120752603238,1.08278274450195,0,0.386488648831137,0,0.527510584910183,0,0.131445855765802,0,0,0,0,0.267583143384874,0.520964383620558,0,0,0,0.0944310848010647,0.154892997257929,0,0,0,12,6,0,0,0,0,1537.62000610377,1878.40162960562,2785.06590247244,2949.45965758957,2348.71842707017,19.3599803012765,22.1661819331804,32.3323638663609,35.4985457995413,30.6647277327218,0.0153519367032547,-0.0050867640220786,-0.00231867166628226,-0.000256598103226127,-1.37797916013686e-05,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.551691,41.448309
"73","89853967",1.705,321.17625032,0,5,3,2,8,4,23,0,49,6,6,1.3054,1.70406916,92.6951,0,2,1,2,1,0,0,1,1,0,0,0,0.186034926120686,112,1028,33,43.5927531344684,1.98148877883947,11.5842493987958,4.95991649032745,3.43555761090016,5.52356195605701,320.81166742849,59.75,1,NA,0.5,1.73205080756888,5.78109941615577,3.84061609456162,2.67496121990569,10.8854094001997,12.9687907096709,1.52930335311555,3.30192724889463,0.970983543414647,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3402646502836,7.71349862258953,4.52111838191553,0.555555555555556,2038.04,0.545454545454545,352,16.3280626458167,10.341553820741,9.88766375427442,7.43524506924827,5.71185309722831,4.65734258494519,3.05775540154476,1.93639337932908,14.4099079480645,8.5252199274296,8.17725451597488,5.08253528211911,3.800056574728,2.78035627838717,1.7633406055281,0.93617079786369,4.31442173598282,5.92135521351435,8.52009651682906,3.00142796012815,4.18770186690263,5.55264329333757,2.38076676654242,0.288675134594813,0.775377537720026,0.166666666666667,2.5259941272385,0.43355498476206,0.424225246241493,0.0791559483576629,0,0,0.0785674201318386,0.337101525021567,0.471474662663219,0,0,0.052704627669473,0.198177181314215,0.295207647388932,0,0,0,6,2,6,2,2,0,1916.31258036288,2247.93540398261,3193.42677399964,3110.11838251417,2882.49692303484,30.0366714108084,30.0040957707208,43.2312993068184,40.998999075537,39.0573670524363,0.221564638851243,-0.0945519777942726,0.0336449845420091,-0.0970058032795564,0.0895354820635759,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.874589,55.287411
"74","89853600",1.973,212.08372972,0,4,2.78,2,8,4,17,0,28,12,12,3.1969,10.22016961,62.3478,0,2,2,2,2,0,0,0,2,0,0,0,0.124007626774209,76,496,19,32.4058193781765,2.02536371113603,5.60376438306859,5.60376438306859,0,5.08746284125034,203.312568556856,26.3,1,NA,0.5,0,0,0,0,14.4383576140132,10.8834388738929,0,1.31037069710445,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474048443,6.66666666666667,4.0768,0.0714285714285714,601.02,0.9375,265,11.2173321818075,7.86017334530614,6.45676009449152,5.20956939816902,3.91331341920397,3.04322987628906,1.47831316817893,0.996012623475344,8.79710605401053,5.12184402069787,3.3909294031744,2.20889930801121,1.37297947821938,0.862276372613669,0.323725796054602,0.181042127700793,1.45323275915216,1.89697552246465,2.22399225805519,0.428647359282885,0.459232489454409,0.419039268865329,0.606493072294114,0,0.117851130197758,0,0.223543498726014,0,0.0240562612162344,0,0,0,0,0.204124145231932,0.131094348747582,0,0,0,0.0641500299099584,0.0291320774994627,0,0,0,12,1,1,0,0,0,830.590653441134,913.490054749611,1118.12814857336,984.965100435532,713.978451487244,17.5489380710819,17.9962759313977,22.6604598856628,21.4349289212038,15.9925518627954,0.287882919647966,-0.102540871810957,-0.12419999474476,0.109334545151782,-0.0149375347309046,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.992484,34.245516
"75","89853194",2.008,329.08341246,0,5,2.45,0,21,4,25,0,38,16,15,3.2099,10.30345801,87.3887,0,3,3,2,2,0,0,1,2,0,0,0,0.282420798135174,120,1437,33,46.8451954510678,2.03674762830729,20.6949411591157,8.00824108500271,9.323644576493,5.64385618977472,272.301151789651,92.94,1,NA,0.5,0,1.59687131370203,0.655002571330519,0,9.69131172073391,12.8158377770758,0,2.51702378961769,0,0,0.5,0.2,0,0,0,0,1.65096362444731,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.92,4.54545454545455,0.125,1094.07,0.782608695652174,549,16.2862462825598,11.0816481252743,10.13273389893,8.42656296055598,6.30976616118927,4.7824224072168,3.27256655824495,2.32520354685723,12.6344213276468,7.47019210923074,5.39769932864686,3.72375524639284,2.23056707094674,1.3743488777972,0.713115631903366,0.402861987166203,4.0548709936549,5.3093385742049,5.62814921501857,1.26207752618498,1.36467300323624,1.20024319310254,1.93639600674655,0.204124145231932,0.431795045862671,0.102062072615966,0.667131427935609,0.0360618602006596,0.0911030105244442,0.0120206200668865,0,0,0.0962250448649376,0.370790811898598,0.507118496558116,0,0,0.0228217732293819,0.093318756004983,0.0979010953474249,0,0,1,11,1,2,0,0,0,1547.0711961151,1763.3824253421,2406.37331518993,2168.30131345682,1607.68286958401,32.5311010489023,35.1412613006739,45.0741896733072,41.0730216567727,30.3241563991528,0.41865644907305,-0.22429543707901,-0.00546069513609559,0.097567782322086,-0.0820218369964163,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.770105,46.767895
"76","89852624",2.205,284.0240219,0,2,2.78,0,19,0,22,0,29,12,12,3.5184,12.37913856,77.1267,0,3,3,2,2,0,0,0,3,0,0,0,0.152698351744592,106,770,34,40.9462379380534,2.04731189690267,10.8332762181033,8.27365118639486,0,5.4594316186373,244.276456177184,43.37,1,NA,0.5,0,0,0,0,9.3947424304756,16.7907574865614,0,10.4148335008354,0,0,0.2,0.577350269189626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9173553719008,6.40582726326743,2.97890751757707,0,581.04,0.85,332,14.1125196961929,9.68154055035206,8.59310925627792,7.73583151638707,6.30703545751186,5.21052528911897,3.19744745784513,2.16342481998438,11.0547907131259,6.37147716215415,4.64001752939345,3.3276537644985,2.24619465941073,1.53039922303275,0.757944340924673,0.416038570105439,3.48162733920524,5.74667634760037,8.95563324726202,1.13491047123186,1.51288123000071,1.90629086047941,1.18972270488542,0,0.480936347194021,0,0.507208735343793,0,0.118576538785224,0,0,0,0,0.222432442986336,0.358072359756591,0,0,0,0.075477792732757,0.0957682669997278,0,0,0,14,2,0,0,0,0,1365.73127441311,1619.55239606907,2291.44748897607,2392.73563798733,1918.83624477845,30.0363570144716,25.2801385479684,37.5602770959367,47.8629900600047,41.8827307123118,0.428219721643049,-0.102063110284724,-0.169174182941271,0.0388833951018895,-0.0191899913746254,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.090863,38.747137
"77","89852002",2.817,286.14699872,0,4,3.44,2,13,3,25,0,40,18,18,4.0477,16.38387529,91.1716,0,4,3,2,3,0,0,1,3,0,0,0,0.087088105454444,118,1198,32,46.2399860973875,2.10181754988125,6.1496762022295,0,6.1496762022295,5.64385618977472,270.615708524068,24.92,0.857142857142857,NA,0.461538461538462,0,0,0,0,19.2298894923373,22.3367872475551,0,5.18761687128915,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5232,7.26643598615917,3.59168241965974,0.15,1387.02,1,510,14.7778101141225,10.8989794855664,9.48204528049156,8.22263311811221,7.1340519368686,5.87938862661753,3.90273967777235,3.00429890735946,12.4193869001455,7.75007852536726,5.70370165273407,4.2300930829637,3.13600120141727,2.17375550058179,1.26740262234205,0.827318498095501,2.60115278078593,4.47446139516002,5.99097449978355,1.17482646507497,1.74018010210824,1.96627276273825,1.01374715077311,0,0.19163831904351,0,0.523082138780199,0,0.0797588984322123,0,0,0,0.0785674201318386,0.475659009915498,0.700344031659161,0,0,0.0441941738241592,0.178741311359976,0.237505840346708,0,0,1,12,4,1,2,0,0,1530.48457969295,1798.25291205708,2500.35431118063,2312.88274938739,1782.63475544245,22.719960602553,25.6647277327218,34.9970915990827,32.8309096659022,25.8585261008178,0.133105891697125,-0.055664859565763,-0.0231783834555474,-0.0158794138898804,0.0491370478548793,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.657726,49.402274
"78","89851788",2.684,266.13067996,0,3,3.22,0,12,0,23,0,38,12,12,2.6296,6.91479616,78.8996,0,4,2,4,2,2,0,0,2,0,0,0,0.0941642654795252,114,918,28,40.9057490462502,2.04528745231251,5.76359612468968,5.76359612468968,0,5.52356195605701,250.420048359523,25.06,0.857142857142857,NA,0.461538461538462,0.0769230769230769,2.59734332380079,3.26492473159792,0,9.90748422738467,19.9893457349001,0,6.99169061500955,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.648393194707,5.32525951557093,2.84504132231405,0.333333333333333,1301.02,0.9,450,13.6898699653825,9.72034669061228,9.10340120852015,7.38269782413424,5.67537035137127,4.45273682552864,2.91264747870924,2.37475981597714,11.7446998112032,7.23426092590944,5.76762029797057,3.96159615907597,2.56574902349922,1.69093501339476,0.949943931254648,0.655770703539955,2.77159714591005,3.98974475019559,4.67734200066148,1.22610130016451,1.48622145320919,1.4674722588961,1.41023671443361,0,0.219416096821288,0,0.767365046860405,0,0.0731386989404292,0,0.471404520791032,0.74357004776694,0.272165526975909,0.823732373102326,0.950283310187291,0.272165526975909,0.408248290463863,0.136082763487954,0.303412238144536,0.293674757471255,0,0,0,8,4,2,4,0,0,1253.33007698759,1496.087576167,1867.57889141879,1841.52033942295,1492.35169573911,21.5489380710819,24.3283679085303,29.3283679085303,29.3283679085303,25.3283679085303,0.343384883508855,-0.156466867895507,-0.0169601061755224,0.00183214155983801,-6.54906890749793e-05,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.509726,45.286274
"79","89851534",1.582,246.12290918,0,3,1.9,0,16,2,19,0,32,11,11,1.8228,3.32259984,71.0517,0,2,2,2,2,0,0,1,1,0,0,0,0.421781135067274,90,674,25,35.9657600587186,1.99809778103992,20.1361065197937,2.78121309011647,17.3548934296772,5.24792751344359,211.251407928495,103.81,0.833333333333333,NA,0.454545454545455,0.0909090909090909,1.57125860360205,2.08966117082893,0,3.30192724889463,6.53576978127474,0,3.21533344673143,0,0,0,0,0,0.25,1.94416129723967,0.816496580927726,1.31037069710445,1.31037069710445,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.409972299169,6.43786982248521,3.52617079889807,0.181818181818182,783.07,0.722222222222222,321,13.1209558646301,8.61339220293019,7.58559130130001,6.49931155456036,4.82004503993342,3.3154905074532,2.01078128949802,1.23516707796068,10.1612042876014,5.25273069643121,3.64071971296652,2.42950643098027,1.40638852730637,0.766842418689393,0.327768950104182,0.154875738754823,2.99142172738748,4.15379612009959,4.7421414234182,0.807862679858795,0.853952962386063,0.731899756069158,1.20818566447272,0,0.310875228484731,0,0.427578125305045,0,0.0577350269189626,0,0,0,0.0785674201318386,0.374591149284405,0.55950376732586,0,0,0.025,0.092825631124758,0.0900539613333333,0,0,2,7,0,0,0,0,0,972.483310027791,1102.82659556577,1480.89037925183,1308.04938575095,897.254127945836,20.9343508431998,21.5474180890812,29.5445096881639,29.319703160548,19.9629031494172,0.365648695019384,-0.115530512970279,-0.161210904746364,0.0560675617900324,0.0452476932602825,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.200898,36.097102
"80","87341998",3.399,268.14633004,0,4,3.22,0,12,2,22,0,40,12,12,1.9754,3.90220516,77.1136,0,3,2,3,2,0,0,1,2,0,0,0,0.109865385797394,102,933,26,41.1702477977761,2.05851238988881,5.53073434041612,5.53073434041612,0,5.4594316186373,262.776507060323,29.46,0.857142857142857,NA,0.461538461538462,0,0,0,0,19.0884222410664,19.3708791649836,0,2.8128006189365,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9173553719008,7.31985731272295,4.02337472607743,0.333333333333333,1384.02,0.9,431,13.7862462825598,9.8476678905501,8.36794958191823,7.10175496910334,5.73569290939791,4.40321321911539,2.71305490866666,1.98019354980011,11.5347419717959,7.25622964682547,5.40709712844397,3.9235837770062,2.79130132200855,1.81774077575292,0.987803607698188,0.627880451614296,2.19568797679465,3.31837491534306,3.85586951833416,1.00340394761466,1.35066552836878,1.31401192759994,0.945705769029128,0,0.0833333333333333,0,0.52022005725994,0,0.0277777777777778,0,0,0,0.117851130197758,0.352062072615966,0.356335073494908,0,0,0.0680413817439772,0.156077837597695,0.129161777633158,0,0,0,9,3,1,5,0,0,1256.97083306691,1440.64069041464,1908.9934242117,1700.71953898976,1402.85675778777,21.5489380710819,22.9962759313977,30.6604598856628,27.4386529898061,23.3283679085303,0.261335674312225,-0.0940346485762244,-0.11870163834604,0.117869643764048,-0.0222774012329351,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78014,46.61986
"81","87336086",1.678,232.05964018,0,4,1.79,0,17,3,18,0,25,11,11,2.3066,5.32040356,56.6197,0,2,2,2,2,0,0,1,1,0,0,0,0.403172218690975,82,627,19,34.1919568591854,2.01129157995208,20.0663643027122,7.83778007074682,12.2285842319654,5.16992500144231,186.905897586617,93.56,0.833333333333333,NA,0.454545454545455,0,0,0,0,5.56895512188856,6.95181527329402,0,0.685006710594441,0,0,0.5,0.2,0,0,0,0,1.65096362444731,0.66943295008217,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4320987654321,6.80529300567108,4.30178326474623,0,404.07,0.823529411764706,310,12.0875756698105,8.25402019542349,7.10620864734934,5.5337103224235,4.13781331183676,2.64022895403005,1.85041418966081,1.206378348897,8.45948243744157,4.73904197878388,3.08144702432099,1.90547527500458,1.10275877545187,0.580102980773606,0.267914189785419,0.124038800916314,1.90646551830432,2.21144134377198,1.9896352792443,0.381258095659741,0.367273077049749,0.27478369897361,0.908248290463863,0,0.166666666666667,0,0.250442234378525,0,0,0,0,0,0.144337567297406,0.185395405949299,0.179206871180051,0,0,0.0392837100659193,0.0441970347269225,0.0361158128832227,0,0,4,6,0,0,0,0,0,759.926721652428,844.278111931503,1054.82429951877,855.43465802771,657.783454608887,20.7633283117288,20.9619971155771,27.1243646879238,22.765063640413,18.6540242109085,0.330833518742696,-0.10973317948859,-0.106646640913995,0.0809486975989748,0.00389715254583382,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.897656,29.740344
"82","87335858",1.691,299.12046668,0,5,2.45,3,10,3,23,0,38,16,15,1.5912,2.53191744,86.3509,0,3,3,2,2,0,0,1,2,0,0,0,0.317330342030877,108,972,30,43.1081603223059,2.05276953915742,18.4525068582364,0,15.3275654474971,5.52356195605701,253.264466179234,94.92,1,NA,0.5,0,1.51357518682591,0.864281074447207,0,9.08205769754992,11.1843070743785,0,4.11402333164159,0,0,0,0,0,0,1.10520944959212,0.25,1.14471424255333,1.19055078897615,0,0,0,0,0,0,0,1,0,3,0,0,6,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,7.51300728407908,3.85484830458061,0.266666666666667,1180.06,0.80952380952381,408,14.6564897705629,10.2751882454787,8.87185628585503,7.34130123543979,6.37597711776271,5.10896971574887,3.37773439885679,2.44133588849552,12.6763714812784,7.91268308038886,5.73545795208903,4.16783002829911,3.10013310809584,2.13101532263027,1.3160623914488,0.874827421919927,2.55355439525923,4.40353214301757,6.07778240350975,1.13731446449405,1.6669133087569,1.9049760894193,1.09829814013599,0,0.19163831904351,0,0.509705588848034,0,0.0622113761954818,0,0,0,0.0962250448649376,0.349255947215031,0.531010369485611,0,0,0.0288675134594813,0.0923311306952711,0.127198249269881,0,0,2,6,1,3,1,0,0,1556.2799800075,1805.73150014999,2465.58884612252,2376.81969846881,2060.67739094189,28.9276545448324,28.0013897409104,39.2500187855932,41.3405579567719,40.2329555615415,0.337671930206491,-0.29080602508205,0.174883033913708,-0.0733594793670662,0.0630152601923033,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.144519,46.135481
"83","87335402",1.096,210.11569856,0,2,2.78,2,16,2,17,0,30,12,12,2.5778,6.64505284,70.7634,0,2,2,2,2,0,0,0,2,0,0,0,0.247673069440547,78,472,21,32.3018666648443,2.01886666655277,5.08050253976285,0,5.08050253976285,5.08746284125034,207.725635572067,52.04,0.8,NA,0.444444444444444,0,0,0,0,13.1235752407949,14.0041487344063,0,2.40685194967073,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474048443,6.07438016528926,3.49519890260631,0,721.02,0.875,242,11.380468888624,7.7708569478291,6.62099144909909,5.48648580596048,4.07198140800827,3.03613019104887,1.68136298094525,1.07869801105933,8.92820323027551,5.14273441009184,3.59116756396542,2.4344726708716,1.50491429267333,0.940954323693948,0.420785775265471,0.223706055905967,2.04044011451988,2.6193319195899,3.01318152955578,0.673575314054563,0.714779189099136,0.67614538938479,0.804737854124365,0,0.235702260395516,0,0.333333333333333,0,0.0555555555555556,0,0,0,0,0.166666666666667,0.284517796864425,0,0,0,0.0555555555555556,0.0641500299099584,0,0,0,12,2,0,0,0,0,1017.91145879374,1137.56411879294,1452.00448935461,1333.96967494618,912.808609863678,16.719960602553,17.3323638663609,22.6647277327218,21.9970915990827,14.6647277327218,0.0307043456522992,-0.0101697573587753,-0.00459803384529662,-0.000220607225093436,0.00165970373872618,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.984898,36.175102
